"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Bundestagswahl 2017: AfD geht mit zwei verschiedenen Kampagnen in den Wahlkampf - FOCUS Online",0.0217391304347826,0.0093167701863354,0.232919254658385,0.015527950310559,0.031055900621118,0.0031055900621118,0.0341614906832298,0.0031055900621118,0.0124223602484472,0.0062111801242236,0.0124223602484472,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0093167701863354,0.0062111801242236,0.0031055900621118,0.0062111801242236,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0403726708074534,0.0093167701863354,0.0124223602484472,0.0062111801242236,0.031055900621118,0.0062111801242236,0.0124223602484472,0.0062111801242236,0.0403726708074534,0.0062111801242236,0.245341614906832,0.0093167701863354,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0093167701863354,0.0186335403726708,0.0031055900621118,0.0093167701863354,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0093167701863354,0.015527950310559,0.0217391304347826,0.031055900621118,0.0062111801242236
"„CNN“: FBI untersucht Cyberattacke - Stecken russische Hacker hinter der Katar-Krise? - Politik Ausland - Bild.de",0.0050761421319797,0.00253807106598985,0.00761421319796954,0.0050761421319797,0.00253807106598985,0.00253807106598985,0.0050761421319797,0.00253807106598985,0.0101522842639594,0.00253807106598985,0.00253807106598985,0.309644670050761,0.0050761421319797,0.00253807106598985,0.00253807106598985,0.0050761421319797,0.00253807106598985,0.00253807106598985,0.00761421319796954,0.00253807106598985,0.0406091370558376,0.00253807106598985,0.0101522842639594,0.00761421319796954,0.0304568527918782,0.0050761421319797,0.00253807106598985,0.00253807106598985,0.0101522842639594,0.00253807106598985,0.0101522842639594,0.182741116751269,0.00761421319796954,0.0050761421319797,0.00253807106598985,0.00253807106598985,0.0050761421319797,0.00761421319796954,0.0126903553299492,0.0583756345177665,0.0126903553299492,0.0050761421319797,0.00253807106598985,0.0126903553299492,0.00761421319796954,0.0050761421319797,0.00761421319796954,0.00253807106598985,0.144670050761421,0.00253807106598985
"Bundestagswahl 2017: Linke fordert Mindestsicherung von 1050 Euro - SPIEGEL ONLINE",0.0050251256281407,0.0100502512562814,0.0050251256281407,0.0552763819095477,0.0050251256281407,0.0050251256281407,0.0050251256281407,0.0100502512562814,0.0050251256281407,0.0050251256281407,0.0201005025125628,0.0050251256281407,0.0050251256281407,0.0100502512562814,0.0050251256281407,0.0150753768844221,0.412060301507538,0.0050251256281407,0.0050251256281407,0.0050251256281407,0.0100502512562814,0.0050251256281407,0.0050251256281407,0.0050251256281407,0.0150753768844221,0.0050251256281407,0.0150753768844221,0.0201005025125628,0.0050251256281407,0.0100502512562814,0.0351758793969849,0.0653266331658292,0.0201005025125628,0.0050251256281407,0.0100502512562814,0.0050251256281407,0.0251256281407035,0.0100502512562814,0.0402010050251256,0.0100502512562814,0.0100502512562814,0.0050251256281407,0.0050251256281407,0.0050251256281407,0.0100502512562814,0.0100502512562814,0.0050251256281407,0.0050251256281407,0.0100502512562814,0.0150753768844221
"Nach London-Anschlag: Beatrix von Storch schießt auf Twitter gegen Maas - FOCUS Online",0.0121212121212121,0.00606060606060606,0.193939393939394,0.0121212121212121,0.00606060606060606,0.00606060606060606,0.0242424242424242,0.0303030303030303,0.0121212121212121,0.00606060606060606,0.0121212121212121,0.0181818181818182,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.0121212121212121,0.00606060606060606,0.0181818181818182,0.0242424242424242,0.0242424242424242,0.00606060606060606,0.0121212121212121,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.218181818181818,0.0303030303030303,0.0121212121212121,0.0242424242424242,0.00606060606060606,0.00606060606060606,0.0242424242424242,0.0121212121212121,0.0606060606060606,0.0121212121212121,0.00606060606060606,0.0121212121212121,0.00606060606060606,0.00606060606060606,0.00606060606060606,0.0121212121212121,0.00606060606060606,0.0121212121212121,0.0121212121212121
"Donald Trump und Klimavertrag: Grünen-Spitze ruft zum Widerstand auf - SPIEGEL ONLINE",0.0108991825613079,0.0163487738419619,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.0108991825613079,0.00272479564032698,0.0108991825613079,0.00544959128065395,0.00544959128065395,0.00817438692098093,0.108991825613079,0.00817438692098093,0.0599455040871935,0.00544959128065395,0.00272479564032698,0.0381471389645777,0.00544959128065395,0.00272479564032698,0.0108991825613079,0.0272479564032698,0.00817438692098093,0.00544959128065395,0.0136239782016349,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00544959128065395,0.00272479564032698,0.00544959128065395,0.0108991825613079,0.316076294277929,0.00544959128065395,0.00544959128065395,0.0190735694822888,0.00272479564032698,0.0708446866485014,0.0381471389645777,0.00544959128065395,0.00544959128065395,0.0108991825613079,0.0517711171662125,0.00817438692098093,0.00544959128065395,0.0136239782016349,0.00272479564032698,0.0108991825613079,0.00272479564032698,0.00272479564032698,0.0136239782016349
"Martin Schulz: Rentenkonzept des SPD-Kanzlerkandidaten mit vielen Unbekannten - FOCUS Online",0.00573065902578797,0.0315186246418338,0.00286532951289398,0.177650429799427,0.00573065902578797,0.0171919770773639,0.00286532951289398,0.00573065902578797,0.00286532951289398,0.00286532951289398,0.00286532951289398,0.00859598853868195,0.00286532951289398,0.00286532951289398,0.00286532951289398,0.00286532951289398,0.151862464183381,0.00573065902578797,0.00573065902578797,0.0114613180515759,0.00286532951289398,0.00859598853868195,0.00859598853868195,0.00286532951289398,0.00286532951289398,0.00859598853868195,0.00286532951289398,0.00573065902578797,0.00286532951289398,0.00573065902578797,0.00859598853868195,0.189111747851003,0.0114613180515759,0.00286532951289398,0.171919770773639,0.00573065902578797,0.00573065902578797,0.00286532951289398,0.00859598853868195,0.0143266475644699,0.0114613180515759,0.00573065902578797,0.0114613180515759,0.00859598853868195,0.00286532951289398,0.00859598853868195,0.00859598853868195,0.00286532951289398,0.00573065902578797,0.00859598853868195
"SPD legt in aktuellem Sonntagstrend wieder zu - Video - FOCUS Online",0.00591715976331361,0.00591715976331361,0.00591715976331361,0.520710059171598,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.0355029585798817,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.0177514792899408,0.0236686390532544,0.0177514792899408,0.00591715976331361,0.0177514792899408,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.029585798816568,0.00591715976331361,0.00591715976331361,0.029585798816568,0.0118343195266272,0.0177514792899408,0.0177514792899408,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361
"Der Sonntagstrend - SPD legt wieder zu - Politik Inland - Bild.de",0.0078125,0.015625,0.0078125,0.3046875,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0625,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0234375,0.015625,0.0234375,0.0078125,0.0078125,0.015625,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0546875,0.03125,0.0234375,0.03125,0.0078125,0.0078125,0.0078125,0.0234375,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.046875,0.0234375,0.0078125,0.0078125,0.015625
"Arnschwang: Täter entging Abschiebung, weil er Christ wurde - SPIEGEL ONLINE",0.0045045045045045,0.0112612612612613,0.00675675675675676,0.0045045045045045,0.00225225225225225,0.0112612612612613,0.00675675675675676,0.00225225225225225,0.00225225225225225,0.00225225225225225,0.00225225225225225,0.00225225225225225,0.0112612612612613,0.00675675675675676,0.00225225225225225,0.0405405405405405,0.0045045045045045,0.0135135135135135,0.027027027027027,0.0878378378378378,0.0045045045045045,0.0157657657657658,0.0135135135135135,0.00225225225225225,0.0135135135135135,0.00225225225225225,0.00900900900900901,0.00900900900900901,0.00225225225225225,0.0045045045045045,0.0540540540540541,0.0743243243243243,0.00225225225225225,0.00675675675675676,0.00225225225225225,0.00900900900900901,0.00225225225225225,0.0045045045045045,0.0247747747747748,0.313063063063063,0.0292792792792793,0.0337837837837838,0.00225225225225225,0.00675675675675676,0.0112612612612613,0.045045045045045,0.0247747747747748,0.0045045045045045,0.00225225225225225,0.018018018018018
"Hohe Immobilienpreise: Junge Menschen kaufen seltener ein Eigenheim - SPIEGEL ONLINE",0.0115830115830116,0.00386100386100386,0.00772200772200772,0.0965250965250965,0.00386100386100386,0.0154440154440154,0.00386100386100386,0.00386100386100386,0.00386100386100386,0.00386100386100386,0.0115830115830116,0.00772200772200772,0.00386100386100386,0.0463320463320463,0.00386100386100386,0.00772200772200772,0.281853281853282,0.00386100386100386,0.00772200772200772,0.0115830115830116,0.00386100386100386,0.0540540540540541,0.0115830115830116,0.00772200772200772,0.0115830115830116,0.00386100386100386,0.00386100386100386,0.0115830115830116,0.0193050193050193,0.0115830115830116,0.00386100386100386,0.150579150579151,0.00386100386100386,0.00386100386100386,0.00772200772200772,0.0115830115830116,0.00772200772200772,0.00386100386100386,0.00386100386100386,0.0154440154440154,0.00386100386100386,0.0115830115830116,0.00386100386100386,0.0308880308880309,0.00386100386100386,0.0231660231660232,0.00386100386100386,0.0154440154440154,0.00386100386100386,0.00772200772200772
"Abgas-Manipulation bei Audi: Dobrindt warnt Stadler vor Veröffentlichung - FOCUS Online",0.0218579234972678,0.00546448087431694,0.0163934426229508,0.087431693989071,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0163934426229508,0.00546448087431694,0.0218579234972678,0.00546448087431694,0.273224043715847,0.0109289617486339,0.0109289617486339,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0163934426229508,0.0109289617486339,0.0109289617486339,0.00546448087431694,0.0218579234972678,0.00546448087431694,0.0109289617486339,0.0109289617486339,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.0601092896174863,0.0163934426229508,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.0163934426229508,0.0273224043715847,0.0327868852459016,0.092896174863388,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.0109289617486339,0.00546448087431694,0.0218579234972678,0.00546448087431694,0.0109289617486339,0.00546448087431694
"Angela Merkel und Donald Trump: Deutschland ist einsam in Europa - SPIEGEL ONLINE",0.00827814569536424,0.00165562913907285,0.00165562913907285,0.0132450331125828,0.00165562913907285,0.0033112582781457,0.00827814569536424,0.0033112582781457,0.0033112582781457,0.00165562913907285,0.0033112582781457,0.102649006622517,0.00165562913907285,0.00165562913907285,0.0198675496688742,0.00827814569536424,0.00662251655629139,0.0033112582781457,0.00993377483443709,0.0033112582781457,0.367549668874172,0.0033112582781457,0.00165562913907285,0.00496688741721854,0.00993377483443709,0.0033112582781457,0.00165562913907285,0.00827814569536424,0.00165562913907285,0.0033112582781457,0.0033112582781457,0.208609271523179,0.00662251655629139,0.00827814569536424,0.0695364238410596,0.00496688741721854,0.0115894039735099,0.00993377483443709,0.0115894039735099,0.00165562913907285,0.0033112582781457,0.0033112582781457,0.00165562913907285,0.00993377483443709,0.00165562913907285,0.00827814569536424,0.0033112582781457,0.0033112582781457,0.00827814569536424,0.00827814569536424
"Bundestagswahl: SPD hat noch 19 Tage, um das Ruder herumzureißen - FOCUS Online",0.00235294117647059,0.00705882352941176,0.00705882352941176,0.218823529411765,0.00470588235294118,0.00235294117647059,0.00470588235294118,0.00705882352941176,0.00235294117647059,0.00235294117647059,0.00705882352941176,0.00941176470588235,0.00705882352941176,0.00235294117647059,0.00235294117647059,0.00235294117647059,0.0329411764705882,0.00235294117647059,0.00235294117647059,0.00235294117647059,0.04,0.0447058823529412,0.0164705882352941,0.00235294117647059,0.00235294117647059,0.00470588235294118,0.00470588235294118,0.0188235294117647,0.00705882352941176,0.00235294117647059,0.0164705882352941,0.230588235294118,0.00235294117647059,0.00235294117647059,0.145882352941176,0.00235294117647059,0.0141176470588235,0.0235294117647059,0.00470588235294118,0.00470588235294118,0.0188235294117647,0.00705882352941176,0.00470588235294118,0.00235294117647059,0.0141176470588235,0.0235294117647059,0.00235294117647059,0.00235294117647059,0.00235294117647059,0.00235294117647059
"Stimmen SIE ab! - Merkel oder Schulz – wer macht das Rennen? - Politik Inland - Bild.de",0.00495049504950495,0.00495049504950495,0.00495049504950495,0.0099009900990099,0.00495049504950495,0.0148514851485149,0.00495049504950495,0.0148514851485149,0.00495049504950495,0.0099009900990099,0.00495049504950495,0.0099009900990099,0.0148514851485149,0.00495049504950495,0.0099009900990099,0.00495049504950495,0.0247524752475248,0.00495049504950495,0.00495049504950495,0.0099009900990099,0.00495049504950495,0.0594059405940594,0.0099009900990099,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.0099009900990099,0.0940594059405941,0.00495049504950495,0.00495049504950495,0.247524752475248,0.0297029702970297,0.0099009900990099,0.207920792079208,0.00495049504950495,0.0148514851485149,0.0099009900990099,0.0099009900990099,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.00495049504950495,0.0099009900990099,0.0099009900990099,0.00495049504950495,0.0198019801980198,0.0099009900990099
"Umfrage-Hammer im BILD-Wahlcheck - Bei diesen Parteien macht es richtig RUMMMS *** BILDplus Inhalt *** - Politik Inland - Bild.de",0.0253164556962025,0.0253164556962025,0.0126582278481013,0.0379746835443038,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0379746835443038,0.0126582278481013,0.0126582278481013,0.126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0379746835443038,0.0126582278481013,0.0253164556962025,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0632911392405063,0.0126582278481013,0.0126582278481013
"Arbeitsmarktprogramm: Warum teure Konzepte oft nichts bringen - WELT",0.00182481751824818,0.00912408759124088,0.00364963503649635,0.0145985401459854,0.00547445255474453,0.00182481751824818,0.00364963503649635,0.00547445255474453,0.0072992700729927,0.00547445255474453,0.00182481751824818,0.00182481751824818,0.00912408759124088,0.00364963503649635,0.0127737226277372,0.00182481751824818,0.321167883211679,0.0200729927007299,0.00364963503649635,0.00182481751824818,0.0072992700729927,0.031021897810219,0.0072992700729927,0.00364963503649635,0.00182481751824818,0.00182481751824818,0.00912408759124088,0.00364963503649635,0.00547445255474453,0.00547445255474453,0.0072992700729927,0.332116788321168,0.00182481751824818,0.00364963503649635,0.0401459854014599,0.00364963503649635,0.00364963503649635,0.0364963503649635,0.00182481751824818,0.00182481751824818,0.00547445255474453,0.00547445255474453,0.00547445255474453,0.00364963503649635,0.00182481751824818,0.0072992700729927,0.00364963503649635,0.00364963503649635,0.0164233576642336,0.00182481751824818
"Hass im Netz: Facebook-Gesetz von Heiko Maas steht auf der Kippe - WELT",0.0013986013986014,0.125874125874126,0.00559440559440559,0.0013986013986014,0.0041958041958042,0.00559440559440559,0.0041958041958042,0.0013986013986014,0.0041958041958042,0.0013986013986014,0.0013986013986014,0.0027972027972028,0.0013986013986014,0.0475524475524476,0.0027972027972028,0.013986013986014,0.0601398601398601,0.0013986013986014,0.00839160839160839,0.00699300699300699,0.00839160839160839,0.0335664335664336,0.00699300699300699,0.00559440559440559,0.0013986013986014,0.00979020979020979,0.0013986013986014,0.013986013986014,0.00559440559440559,0.0013986013986014,0.00839160839160839,0.264335664335664,0.013986013986014,0.0027972027972028,0.0013986013986014,0.00979020979020979,0.0181818181818182,0.0027972027972028,0.0027972027972028,0.0111888111888112,0.027972027972028,0.0027972027972028,0.0013986013986014,0.00559440559440559,0.0013986013986014,0.0125874125874126,0.0041958041958042,0.00699300699300699,0.20979020979021,0.0013986013986014
"Juncker spürt neues Wir-Gefühl - Warum Trump gut für Europa ist - Politik Ausland - Bild.de",0.00677966101694915,0.00677966101694915,0.0203389830508475,0.0101694915254237,0.00677966101694915,0.00677966101694915,0.00338983050847458,0.00338983050847458,0.0203389830508475,0.00338983050847458,0.00338983050847458,0.11864406779661,0.00338983050847458,0.0372881355932203,0.00338983050847458,0.00677966101694915,0.0101694915254237,0.00677966101694915,0.00338983050847458,0.0101694915254237,0.216949152542373,0.00677966101694915,0.00677966101694915,0.00338983050847458,0.0135593220338983,0.00338983050847458,0.0406779661016949,0.00338983050847458,0.00338983050847458,0.00338983050847458,0.023728813559322,0.2,0.00338983050847458,0.0101694915254237,0.0305084745762712,0.0101694915254237,0.00677966101694915,0.0372881355932203,0.00677966101694915,0.023728813559322,0.00338983050847458,0.00338983050847458,0.00338983050847458,0.00677966101694915,0.00677966101694915,0.0101694915254237,0.00338983050847458,0.0101694915254237,0.00338983050847458,0.00338983050847458
"IW-Chef Hüther: „Agenda 2010 zu verteufeln ist absurd“ - FOCUS Online",0.00446428571428571,0.0178571428571429,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.0178571428571429,0.00446428571428571,0.00892857142857143,0.00892857142857143,0.00446428571428571,0.0267857142857143,0.0133928571428571,0.00446428571428571,0.0178571428571429,0.00446428571428571,0.00446428571428571,0.169642857142857,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.0133928571428571,0.0223214285714286,0.00446428571428571,0.00892857142857143,0.0178571428571429,0.0133928571428571,0.00446428571428571,0.00892857142857143,0.0133928571428571,0.00446428571428571,0.0133928571428571,0.303571428571429,0.00892857142857143,0.00446428571428571,0.0580357142857143,0.0133928571428571,0.00892857142857143,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.0446428571428571,0.0267857142857143,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.00446428571428571
"Bundestagswahl im News-Ticker: BSI-Chef warnt vor Manipulationen im Wahlkampf - FOCUS Online",0.00775193798449612,0.00775193798449612,0.00775193798449612,0.0387596899224806,0.0155038759689922,0.0155038759689922,0.0155038759689922,0.0155038759689922,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.0155038759689922,0.0775193798449612,0.116279069767442,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.00775193798449612,0.0232558139534884,0.062015503875969,0.00775193798449612,0.00775193798449612,0.062015503875969,0.0155038759689922,0.00775193798449612,0.0775193798449612,0.00775193798449612,0.0465116279069767,0.0155038759689922,0.0155038759689922,0.00775193798449612,0.0155038759689922,0.0232558139534884,0.00775193798449612,0.0232558139534884,0.00775193798449612,0.0232558139534884,0.0232558139534884,0.00775193798449612,0.0465116279069767,0.00775193798449612
"Bundestagswahlkampf: Teenager sorgt mit SPD-Wahlwerbung auf Twitter für Ärger - Video - FOCUS Online",0.00699300699300699,0.013986013986014,0.041958041958042,0.027972027972028,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.013986013986014,0.020979020979021,0.013986013986014,0.013986013986014,0.00699300699300699,0.013986013986014,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.013986013986014,0.013986013986014,0.00699300699300699,0.027972027972028,0.00699300699300699,0.020979020979021,0.013986013986014,0.00699300699300699,0.020979020979021,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.013986013986014,0.013986013986014,0.034965034965035,0.174825174825175,0.048951048951049,0.013986013986014,0.111888111888112,0.00699300699300699,0.020979020979021,0.013986013986014,0.00699300699300699,0.020979020979021,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.034965034965035,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.0559440559440559,0.00699300699300699
"Sonntagsfrage: SPD fällt so weit zurück wie seit Jahren nicht - WELT",0.00446428571428571,0.00446428571428571,0.00446428571428571,0.535714285714286,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.0133928571428571,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.03125,0.0133928571428571,0.00446428571428571,0.0223214285714286,0.00446428571428571,0.0848214285714286,0.00446428571428571,0.00446428571428571,0.0133928571428571,0.00892857142857143,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.0580357142857143,0.00892857142857143,0.00446428571428571,0.00446428571428571
"Die Grünen: Parteitag ringt um Programm für die Bundestagwahl - SPIEGEL ONLINE",0.0168674698795181,0.00240963855421687,0.036144578313253,0.00240963855421687,0.00481927710843374,0.00240963855421687,0.0120481927710843,0.0192771084337349,0.0072289156626506,0.0530120481927711,0.0120481927710843,0.00240963855421687,0.0216867469879518,0.00240963855421687,0.00481927710843374,0.00963855421686747,0.0168674698795181,0.0120481927710843,0.0072289156626506,0.00240963855421687,0.0072289156626506,0.00481927710843374,0.00481927710843374,0.0216867469879518,0.00963855421686747,0.00240963855421687,0.0072289156626506,0.00481927710843374,0.0216867469879518,0.0144578313253012,0.0120481927710843,0.291566265060241,0.00240963855421687,0.00240963855421687,0.00481927710843374,0.0168674698795181,0.228915662650602,0.00481927710843374,0.00240963855421687,0.0168674698795181,0.00240963855421687,0.0144578313253012,0.00481927710843374,0.00481927710843374,0.00240963855421687,0.0216867469879518,0.0072289156626506,0.00240963855421687,0.00481927710843374,0.00481927710843374
